trabajador_id,nombre,fecha_nacimiento,pasaporte,nombre_compania,codigo_compania,licencia_actual_id,vuelo_id,rol
0,Jessica Harvey,08-04-1996,L89163667,LACSA,LRC,37,62,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,KOREAN AIR,KEA,25,2,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,48,52,Copiloto
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,15,109,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,86,Copiloto
11,David Tran,07-08-1975,B62958600,LATAM DOMESTICO,LUD,,62,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,,124,Tripulante de Cabina
0,Jessica Harvey,08-04-1996,L89163667,ALITALIA,AZI,37,86,Piloto
8,Jason Edwards,09-02-1975,J22810925,AEROVIAS DAP (centro/norte),ADC,45,55,Copiloto
38,Gabriel Palmer,18-08-1981,O88716397,EASTERN AIRLINES,EAL,40,121,Piloto
35,Francisco Rich,21-02-1996,D89562085,OCEANAIR,COG,,126,Paramedico
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,117,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,139,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,,29,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,141,Copiloto
54,Gene Obrien,02-07-1999,Q49180524,KOREAN AIR,KEA,0,83,Piloto
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,,145,Paramedico
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,47,80,Piloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,2,Piloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,48,126,Copiloto
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,,33,Tripulante de Cabina
41,Jeffrey Roberts,02-12-1971,G16561693,ETHOPIAN AIRLINES,ETA,19,30,Piloto
15,Matthew Walsh,20-09-1993,S26547035,LACSA,LRC,46,88,Piloto
9,John Ross,16-03-1979,F40422038,UNITED,UAN,29,126,Piloto
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,,28,Tripulante de Cabina
24,Eric Phelps,01-10-1994,B96464671,ETHOPIAN AIRLINES,ETA,35,104,Piloto
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,,38,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,48,126,Copiloto
41,Jeffrey Roberts,02-12-1971,G16561693,LATAM DOMESTICO,LUD,19,93,Piloto
24,Eric Phelps,01-10-1994,B96464671,KOREAN AIR,KEA,35,25,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,LACSA,LRC,49,116,Piloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,48,15,Copiloto
8,Jason Edwards,09-02-1975,J22810925,AEROVIAS DAP (centro/norte),ADC,45,76,Copiloto
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,,108,Paramedico
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,48,65,Piloto
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,,121,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,OCEANAIR,COG,51,56,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,36,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,22,54,Piloto
15,Matthew Walsh,20-09-1993,S26547035,IBERIA,IBE,12,24,Piloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,74,Piloto
15,Matthew Walsh,20-09-1993,S26547035,IBERIA,IBE,46,134,Piloto
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,,82,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,,104,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,,90,Paramedico
17,Laura Ward,23-01-1981,I74549867,ETHOPIAN AIRLINES,ETA,28,47,Copiloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,17,13,Piloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,45,87,Copiloto
50,Adam Herrera,04-12-1976,Y37241205,LAW,LAW,,33,Paramedico
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,20,Copiloto
24,Eric Phelps,01-10-1994,B96464671,IBERIA,IBE,35,147,Piloto
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,131,Tripulante de Cabina
15,Matthew Walsh,20-09-1993,S26547035,LACSA,LRC,46,24,Piloto
15,Matthew Walsh,20-09-1993,S26547035,EASTERN AIRLINES,EAL,12,134,Piloto
38,Gabriel Palmer,18-08-1981,O88716397,LATAM DOMESTICO,LUD,40,117,Piloto
41,Jeffrey Roberts,02-12-1971,G16561693,LATAM DOMESTICO,LUD,19,30,Piloto
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,47,112,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,,73,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,,10,Paramedico
44,David Robinson,04-05-1983,O66207589,,,,,
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,126,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM INTER,LAT,15,87,Copiloto
43,Rebecca Valenzuela,18-08-1971,G17571521,AEROVIAS DAP (centro/norte),ADC,,119,Paramedico
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,127,Piloto
0,Jessica Harvey,08-04-1996,L89163667,NO_COMPANY,NCY,37,116,Copiloto
54,Gene Obrien,02-07-1999,Q49180524,ALITALIA,AZI,0,138,Piloto
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,,41,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,27,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,48,123,Copiloto
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,,28,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,74,Piloto
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,,113,Paramedico
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,108,Piloto
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,,115,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,15,120,Piloto
20,James Singleton,12-08-1977,U46471214,LACSA,LRC,,113,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,,90,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,,77,Tripulante de Cabina
38,Gabriel Palmer,18-08-1981,O88716397,LATAM DOMESTICO,LUD,31,117,Piloto
17,Laura Ward,23-01-1981,I74549867,LATAM INTER,LAT,28,118,Piloto
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,,22,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,,68,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,13,Piloto
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,15,0,Piloto
34,Ronald Monroe,12-09-1984,C02131672,OCEANAIR,COG,2,108,Copiloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,108,Piloto
37,Joe Cabrera,13-08-1994,O98651462,KOREAN AIR,KEA,25,82,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,39,Piloto
1,Melanie Cummings,01-09-1980,J00360904,KOREAN AIR,KEA,,50,Tripulante de Cabina
17,Laura Ward,23-01-1981,I74549867,EASTERN AIRLINES,EAL,28,47,Copiloto
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,,141,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,,5,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,45,41,Copiloto
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,,113,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,IBERIA,IBE,,46,Paramedico
31,Linda Warren,13-03-1975,L01109034,LATAM ECUADOR,XLE,50,97,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,QANTAS,QAF,25,96,Piloto
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,,107,Paramedico
0,Jessica Harvey,08-04-1996,L89163667,NO_COMPANY,NCY,37,107,Piloto
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,45,56,Piloto
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,45,109,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,45,88,Copiloto
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,,57,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,59,Copiloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,21,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,53,Piloto
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,,45,Paramedico
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,48,51,Piloto
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,23,Piloto
26,Elizabeth Jordan,16-09-1974,S70038299,LAW,LAW,,96,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,KOREAN AIR,KEA,25,15,Piloto
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,,23,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,,56,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,99,Copiloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,36,148,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,22,36,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,,136,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,AEROVIAS DAP (centro/norte),ADC,45,119,Piloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,66,Piloto
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,,125,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,,51,Paramedico
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,,132,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,LATAM DOMESTICO,LUD,41,6,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,15,67,Piloto
8,Jason Edwards,09-02-1975,J22810925,LACSA,LRC,45,144,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,OCEANAIR,COG,25,3,Piloto
15,Matthew Walsh,20-09-1993,S26547035,LATAM ARGENTINA,LAM,12,44,Piloto
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,,68,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,47,81,Piloto
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,22,98,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,AEROVIAS DAP (centro/norte),ADC,7,128,Copiloto
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,,51,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,,70,Tripulante de Cabina
17,Laura Ward,23-01-1981,I74549867,MARTINAIR HOLLAND,MPH,28,90,Copiloto
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,36,139,Piloto
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,,122,Paramedico
15,Matthew Walsh,20-09-1993,S26547035,LATAM INTER,LAT,46,77,Copiloto
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,10,Piloto
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,,136,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,29,Copiloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,17,2,Piloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,48,66,Piloto
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,,34,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,MARTINAIR HOLLAND,MPH,,118,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM DOMESTICO,LUD,,134,Tripulante de Cabina
41,Jeffrey Roberts,02-12-1971,G16561693,ETHOPIAN AIRLINES,ETA,19,25,Piloto
37,Joe Cabrera,13-08-1994,O98651462,QANTAS,QAF,25,81,Copiloto
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,,80,Tripulante de Cabina
31,Linda Warren,13-03-1975,L01109034,NO_COMPANY,NCY,50,69,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,NO_COMPANY,NCY,49,92,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,9,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,,46,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,,22,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,22,139,Copiloto
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,,68,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,47,103,Copiloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,51,Piloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,48,Piloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,47,29,Piloto
38,Gabriel Palmer,18-08-1981,O88716397,EASTERN AIRLINES,EAL,31,74,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,126,Copiloto
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,,48,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,15,107,Copiloto
14,Ronnie Macias,12-02-1988,J06543685,EASTERN AIRLINES,EAL,,64,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,IBERIA,IBE,,89,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,,138,Tripulante de Cabina
24,Eric Phelps,01-10-1994,B96464671,ETHOPIAN AIRLINES,ETA,35,93,Copiloto
38,Gabriel Palmer,18-08-1981,O88716397,UNITED,UAN,40,45,Copiloto
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,45,12,Piloto
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,,44,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,LAW,LAW,25,35,Piloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,73,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,80,Copiloto
41,Jeffrey Roberts,02-12-1971,G16561693,LATAM DOMESTICO,LUD,19,114,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,QANTAS,QAF,2,108,Copiloto
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,,38,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,51,54,Piloto
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,,13,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,15,60,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,45,87,Copiloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,65,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,15,45,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM DOMESTICO,LUD,45,76,Copiloto
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,,122,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,47,72,Piloto
1,Melanie Cummings,01-09-1980,J00360904,LATAM ECUADOR,XLE,,21,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,,109,Tripulante de Cabina
0,Jessica Harvey,08-04-1996,L89163667,ALITALIA,AZI,37,116,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,66,Piloto
24,Eric Phelps,01-10-1994,B96464671,LATAM CARGO,UCA,35,95,Copiloto
54,Gene Obrien,02-07-1999,Q49180524,LATAM INTER,LAT,0,43,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,15,87,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,144,Copiloto
0,Jessica Harvey,08-04-1996,L89163667,IBERIA,IBE,37,75,Copiloto
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,,138,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,108,Piloto
34,Ronald Monroe,12-09-1984,C02131672,QANTAS,QAF,41,47,Piloto
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,47,125,Copiloto
8,Jason Edwards,09-02-1975,J22810925,AEROVIAS DAP (centro/norte),ADC,45,131,Piloto
34,Ronald Monroe,12-09-1984,C02131672,UNITED,UAN,2,109,Copiloto
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,,54,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,45,142,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,47,137,Piloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,31,Piloto
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,36,81,Piloto
43,Rebecca Valenzuela,18-08-1971,G17571521,BRITISH,BTA,,71,Paramedico
17,Laura Ward,23-01-1981,I74549867,OCEANAIR,COG,28,134,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,OCEANAIR,COG,2,73,Piloto
1,Melanie Cummings,01-09-1980,J00360904,LATAM DOMESTICO,LUD,,6,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,LACSA,LRC,,60,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,17,2,Piloto
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,,111,Paramedico
32,Darrell Henderson,14-03-1975,I87476188,LATAM CARGO,UCA,,145,Paramedico
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,20,Copiloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,48,74,Piloto
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,,81,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,,124,Tripulante de Cabina
23,Latasha Nelson,09-05-1986,V51246373,LACSA,LRC,49,110,Copiloto
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,,130,Paramedico
54,Gene Obrien,02-07-1999,Q49180524,LATAM INTER,LAT,0,115,Copiloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,127,Copiloto
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,,18,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,45,132,Copiloto
0,Jessica Harvey,08-04-1996,L89163667,ALITALIA,AZI,37,40,Copiloto
49,Kenneth Brady,06-11-1981,O21522167,UNITED,UAN,,34,Paramedico
7,Curtis Gutierrez,14-03-1974,Q46419538,ALITALIA,AZI,7,40,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,108,Piloto
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,,115,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,QANTAS,QAF,,93,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,,43,Tripulante de Cabina
54,Gene Obrien,02-07-1999,Q49180524,KALITTA AIR,KAI,0,49,Piloto
37,Joe Cabrera,13-08-1994,O98651462,OCEANAIR,COG,25,113,Piloto
38,Gabriel Palmer,18-08-1981,O88716397,UNITED,UAN,40,99,Piloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,1,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,15,144,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,36,37,Piloto
15,Matthew Walsh,20-09-1993,S26547035,IBERIA,IBE,46,88,Piloto
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,,98,Paramedico
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,20,Copiloto
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,,62,Tripulante de Cabina
15,Matthew Walsh,20-09-1993,S26547035,LATAM INTER,LAT,12,24,Piloto
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,22,111,Copiloto
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,45,88,Copiloto
38,Gabriel Palmer,18-08-1981,O88716397,LATAM DOMESTICO,LUD,40,64,Piloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,48,20,Copiloto
39,Patricia Norris,08-12-1974,Y69764268,AEROVIAS DAP (centro/norte),ADC,,16,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,51,Piloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,48,98,Piloto
32,Darrell Henderson,14-03-1975,I87476188,LATAM CARGO,UCA,,148,Paramedico
31,Linda Warren,13-03-1975,L01109034,LAW,LAW,50,18,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,NO_COMPANY,NCY,49,122,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM DOMESTICO,LUD,45,0,Piloto
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,,139,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,UNITED,UAN,2,50,Copiloto
8,Jason Edwards,09-02-1975,J22810925,AEROVIAS DAP (centro/norte),ADC,45,142,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,LATAM DOMESTICO,LUD,2,47,Piloto
26,Elizabeth Jordan,16-09-1974,S70038299,MARTINAIR HOLLAND,MPH,,26,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,,115,Tripulante de Cabina
17,Laura Ward,23-01-1981,I74549867,LATAM INTER,LAT,28,36,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,142,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,,129,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,,26,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,45,6,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,51,136,Piloto
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,,139,Paramedico
34,Ronald Monroe,12-09-1984,C02131672,LATAM DOMESTICO,LUD,2,30,Copiloto
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,,120,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,48,48,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,45,41,Copiloto
28,Nicholas Simmons,03-08-1994,W03439988,LATAM INTER,LAT,,67,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,47,103,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,BRITISH,BTA,7,28,Copiloto
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,,50,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,LAW,LAW,,74,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,,99,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,48,108,Piloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,31,Piloto
34,Ronald Monroe,12-09-1984,C02131672,LATAM DOMESTICO,LUD,2,89,Piloto
31,Linda Warren,13-03-1975,L01109034,NO_COMPANY,NCY,50,57,Piloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,17,2,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,3,Copiloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,45,144,Copiloto
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,,53,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,,134,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,KOREAN AIR,KEA,25,129,Piloto
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,,102,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,48,52,Copiloto
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,,9,Tripulante de Cabina
10,Alex Deleon,03-10-1979,A35692355,LATAM ARGENTINA,LAM,11,76,Piloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,3,Copiloto
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,,20,Paramedico
7,Curtis Gutierrez,14-03-1974,Q46419538,BRITISH,BTA,7,13,Copiloto
1,Melanie Cummings,01-09-1980,J00360904,KOREAN AIR,KEA,,34,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,,48,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,36,21,Copiloto
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,,83,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,,24,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,,38,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,65,Piloto
7,Curtis Gutierrez,14-03-1974,Q46419538,KALITTA AIR,KAI,7,103,Piloto
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,,141,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,OCEANAIR,COG,,90,tra
